Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Infocul.pt,Infocul,147816815585015,MEDIA,PT,O Infocul é um órgão de comunicação online de cariz generalista. ,2015-12-20 11:29:58,24593,25605,2022-01-07 15:09:37 WET,2022-01-07,15:09:37,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/147816815585015/posts/1594934327539916,#andreventura #CHEGA #CarolinaDeslandes #Política #cultura,https://infocul.pt/carolina-deslandes-arrasa-andre-ventura-em-directo-nao-me-dou-bem-com-fachos/,,,"Carolina Deslandes arrasa André Ventura em directo: ""Não me dou bem com fachos""","Carolina Deslandes arrasa André Ventura em directo: ""Não me dou bem com fachos""",,,,1,-40
Bandex,,100063519368756,BANDS_MUSICIANS,PT,"https://www.youtube.com/BandexTV
BOOKING | INFO: bandextv@gmail.com
",2011-03-09 00:01:57,6356,6618,2022-01-02 22:34:51 WET,2022-01-02,22:34:51,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063519368756/posts/328145425979434,Buenas noches: ,https://youtu.be/BkGqIwZTC2I,https://www.youtube.com/watch?v=BkGqIwZTC2I&feature=youtu.be,,André Ventura canta Viva España! - BandexTV,"Depois de gritar Viva Espanha três vezes, André Ventura tenta seduzir a extrema direita espanhola com uma canção. Pode ser o começo de uma carreira a solo no...",,,,1,-0.93
CHEGA - Ponte de Sor,,104523660885878,POLITICAL_PARTY,PT,Partido/Político ,2019-07-26 09:12:50,3013,3108,2022-01-04 00:26:14 WET,2022-01-04,00:26:14,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/104523660885878/posts/620679015937004,,https://www.facebook.com/108666037570736/photos/a.108734424230564/448427313594605/?type=3,,,Julio Paixao,"03 de Janeiro de 2022
Legislativas 2022

O que fica do debate entre o Rui Rio e André Ventura.

Assistimos hoje ao debate entre Rui Rio e André Ventura. Um debate civilizado. Mas os moderadores comtinuam a quer ser os protagonistas.  Clara de Sousa não mostrou qualquer serenidade, chegando mesmo ao ponto de ser excessivamente interventiva e até algo julgadora... 
Voltando ao debate , pensava que ia assistir a um debate de  dois partidos de direita. Mas não! Rui Rio (PSD), não quer ser oposição ao PS, antes pelo contrário, quer ser vice primeiro ministro de António Ficou bem claro!!!!
Não restam dúvidas, que atualmente, apenas existe um  Partido e um homem a fazer oposição e ser alternativa ao PS, o CHEGA e André Ventura, a direita em Portugal..
André Ventura, demonstrou hoje a sua enorme preparação de liderança, enquanto Rui Rio deixou bem claro não estar preparado para o que ambiciona, ser Primeiro Ministro.
André Ventura, muito assertivo e sem desviar uma vírgula ao seu discurso, consegue deixar os seus opositores sem resposta.Ontem, conseguiu colocar Catarina Martins em pontificado! Hoje, Rui Rio, não consegue responder sem gaguejar e muito atabalhoado, ""Não batia a bota com a perdigota""..

Rui Rio foi várias vezes encostado à parede por André  Ventura, vejamos:
a sua inércia no governo;
Ser o ""yesmen"" com mais de 60% em aprovação de propostas do PS;
Nada fazer para cortar nas ""gorduras"" do Estado;
A culpa e as desculpas da pandemia;
A sua inconsistência em  concordar ou não com propostas do CH; 
Afirma Rio em 28/12/2021 em entrevista à CNN Portugal:""Eu nâo quero os votos do eleitorado do Chega"".

Sendo um candidato a Primeiro Ministro tem que saber representar todo um Povo. 

A 30 de Janeiro que o Povo não esqueça as palavras de rio.
Que o eleitorado não esqueça que Rui Rio, em vez de unir sempre quis separar, dividir, excluir.
Não há eleitores de 1ª e de 2ª.
Que o eleitor faça ouvir a sua legítima indignação!

André Ventura , sobre a reforma política tão necessária para baixar as gorduras do estado: “reduzir o número de deputados mesmo que o prejudique”."" Cem deputados eram suficientes""

Resposta, de Rui Rio a “redução do número de deputados não é solução, a A.R. não funciona com cem deputados.""

Ora estamos perante duas posições diferentes: André defende a redução da despesa pública, com o número excessivo de deputados. Ao contrário Rui Rio, prefere o despessismo excessivo de dinheiros públicos em Políticos. O mesmo será dizer que está a defender o despessismo público com cargos políticos.😡😡😡😡
Remata com demagogia política: 
""Queremos reduzir no que é razoável para não tirar a voz aos grupos parlamentares mais pequenos"".
Isto é gozar com a maioria dos Portugueses.

Sobre o dinheiro injetado na TAP, no âmbito do Orçamento Suplementar, André confronta Rio, sobre a sua viabilização de 900 milhões de euros,  injectados na TAP, enquanto o Serviço Nacional de Saúde (SNS), recebeu apenas 400 milhões!

Resposta de Rui Rio,  "" voltaria a viabilizar o documento por causa da pandemia""....A pandemia serve de desculpa para tudo!! A TAP,  será mais importante que o SNS em tempos de pandemia, Dr Rui Rio?

Diz ainda que ""perante uma calamidade como a pandemia, o meu interesse é colaborar"".. Pergunto! Colaborar em quê? Em ir ao bolso de  todos os Portugueses?

André Ventura, diz e bem a Rui Rio, que um Governo de direita é para baixar impostos e vá atrás de transformações no regime""..

André finaliza e bem...""Estamos aqui para mudar Portugal. É o interesse dos Portugueses em primeiro lugar""

Conclusão: Segundo debate, segunda vitória de André Ventura sem margem para dúvidas...""limpinho, limpinho""

Texto e fotos de acordo com o artigo 37 da C.R.P.

Júlio José Pires Paixão",,,,1,-21
Mulheres Socialistas de Aveiro,,323592337743291,POLITICAL_ORGANIZATION,PT,Political Organization,2013-03-19 20:55:57,864,953,2022-01-04 15:57:32 WET,2022-01-04,15:57:32,Native Video,1,1,0,0,0,0,0,0,0,0,share,No,1,17613,0,00:01:22,https://www.facebook.com/323592337743291/posts/4157813144321172,,https://www.facebook.com/antoniolscosta/videos/472294417662138/,,,António Costa,"Ontem vi o Dr. Rui Rio considerar em direto com André Ventura diferentes modalidades para restabelecer a pena perpétua.
Quero ser muito claro. Em circunstância alguma nós podemos ceder nos princípios ou nos valores. O combate ao populismo exige linhas vermelhas inultrapassáveis.
#JuntosSeguimosEConseguimos #Legislativas2022",,,,1,-0.83
Bloco de Esquerda Gondomar,blocodeesquerdadegondomar,290465227760809,POLITICAL_ORGANIZATION,PT,Pagina do Bloco de Esquerda em Gondomar,2013-09-04 19:46:13,2010,2031,2022-01-02 09:59:34 WET,2022-01-02,09:59:34,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/290465227760809/posts/2282104215263557,,https://www.facebook.com/Blocodeesquerdaoficial/photos/a.149291707008759/347748603829734/?type=3,,,Bloco de Esquerda,"#Legislativas2022

Amanhã começam os debates para as eleições legislativas. A partir das 22:45, Catarina Martins estará na SIC Notícias para debater com André Ventura.",,,,1,-29
CHEGA - Faro,chegafaro,254384565440889,POLITICAL_PARTY,PT,"Um novo desafio, um novo rumo para um Portugal credivel e sustentável",2019-03-04 14:08:39,3200,3220,2022-01-05 23:51:17 WET,2022-01-05,23:51:17,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/254384565440889/posts/932059927673346,Hoje o Livre foi finalmente desmascarado: o seu programa inclui atribuir um subsídio a pessoas como Salgado e Sócrates e acabar com a nacionalidade portuguesa. O programa mais ridículo destas eleições legislativas! https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,,,Rendimento universal junta Sócrates e Salgado ao debate Livre-Chega. Joacine foi o ‘fantasma’ de serviço,Ventura explorou o divórcio entre Joacine Katar Moreira e o Livre para desvalorizar o confronto com Rui Tavares. Mas o fundador do Livre também desenterrou ‘esqueletos’ a Ventura. A corrupção acabou por se tranformar no motor do confronto,,,,1,-19
CHEGA - Portalegre,chegaportalegre,278986492998291,POLITICAL_PARTY,PT,"A mudança politica
 que se espera com o CHEGA! Vamos por fim à corrupção em Portugal! Fim de dar dinheiro a quem não trabalha! ",2019-02-25 21:26:42,2967,3049,2022-01-08 12:07:23 WET,2022-01-08,12:07:23,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/278986492998291/posts/969521040611496,"Grande entrevista ao Observador. O PSD tem de perceber que nós, no CHEGA, nunca nos vergamos nem somos muletas. E certamente não deixaremos que nenhum partido do sistema nos ponha o pé em cima! https://observador.pt/especiais/andre-ventura-se-rio-disser-que-se-lixe-o-chega-voto-contra/",https://observador.pt/especiais/andre-ventura-se-rio-disser-que-se-lixe-o-chega-voto-contra/,,,"André Ventura: ""Se Rio disser 'que se lixe o Chega', voto contra""",André Ventura exclui por completo repetir a solução dos Açores a nível nacional e avisa só viabiliza Governo de Rio se houver ministros do Chega. Adianta que a 6 de fevereiro vai propor reforma mínima,,,,1,-0.94
CHEGA - Portalegre,chegaportalegre,278986492998291,POLITICAL_PARTY,PT,"A mudança politica
 que se espera com o CHEGA! Vamos por fim à corrupção em Portugal! Fim de dar dinheiro a quem não trabalha! ",2019-02-25 21:26:42,2967,3049,2022-01-07 15:07:33 WET,2022-01-07,15:07:33,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/278986492998291/posts/969022697327997,É este o legado que ontem António Costa tentou esconder no debate. Dia 30 é urgente uma mudança e só o CHEGA a conseguirá protagonizar! https://poligrafo.sapo.pt/fact-check/ventura-so-no-ano-passado-400-mil-portugueses-foram-enviados-da-classe-media-para-a-pobreza-confirma-se,https://poligrafo.sapo.pt/fact-check/ventura-so-no-ano-passado-400-mil-portugueses-foram-enviados-da-classe-media-para-a-pobreza-confirma-se,,,"Ventura: ""Só no ano passado 400 mil portugueses foram enviados da classe média para a pobreza"". Confirma-se? - Polígrafo","Na disputa de ontem à noite entre André Ventura e António Costa, o líder do Chega lançou sucessivas críticas ao ""legado"" do primeiro-ministro, assinalando por exemplo que ""só no ano passado 400 mil portugueses foram enviados da classe média para a pobreza. (…) O seu legado são 400 mil nov...",,,,1,-0.94
CHEGA - Portalegre,chegaportalegre,278986492998291,POLITICAL_PARTY,PT,"A mudança politica
 que se espera com o CHEGA! Vamos por fim à corrupção em Portugal! Fim de dar dinheiro a quem não trabalha! ",2019-02-25 21:26:42,2968,3050,2022-01-05 23:51:18 WET,2022-01-05,23:51:18,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/278986492998291/posts/968064127423854,Hoje o Livre foi finalmente desmascarado: o seu programa inclui atribuir um subsídio a pessoas como Salgado e Sócrates e acabar com a nacionalidade portuguesa. O programa mais ridículo destas eleições legislativas! https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,,,Rendimento universal junta Sócrates e Salgado ao debate Livre-Chega. Joacine foi o ‘fantasma’ de serviço,Ventura explorou o divórcio entre Joacine Katar Moreira e o Livre para desvalorizar o confronto com Rui Tavares. Mas o fundador do Livre também desenterrou ‘esqueletos’ a Ventura. A corrupção acabou por se tranformar no motor do confronto,,,,1,-0.94
CHEGA - Vila Nova de Gaia,Chega.Vila.Nova.de.Gaia,2105380976438995,POLITICAL_PARTY,PT,Chega!,2018-12-31 12:02:02,2450,2817,2022-01-07 00:50:36 WET,2022-01-07,00:50:36,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/2105380976438995/posts/2942096146100803,"Para quem não teve oportunidade de assistir, segue o debate desta noite:",https://youtu.be/zbyOb7S_q-0,https://www.youtube.com/watch?v=zbyOb7S_q-0&feature=youtu.be,,Costa finalmente desmascarado por André Ventura,,,,,1,-0.94
CHEGA - Torres Vedras,,348951159024597,POLITICAL_PARTY,PT,"Sem vergar ao politicamente correcto, sem medo de rótulos, sem escamotear a realidade.
Queremos acabar com a impunidade, a corrupção e a canalhice política",2019-01-02 23:55:46,2805,2880,2022-01-08 12:06:59 WET,2022-01-08,12:06:59,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/348951159024597/posts/1007810723138634,"Grande entrevista ao Observador. O PSD tem de perceber que nós, no CHEGA, nunca nos vergamos nem somos muletas. E certamente não deixaremos que nenhum partido do sistema nos ponha o pé em cima! https://observador.pt/especiais/andre-ventura-se-rio-disser-que-se-lixe-o-chega-voto-contra/",https://observador.pt/especiais/andre-ventura-se-rio-disser-que-se-lixe-o-chega-voto-contra/,,,"André Ventura: ""Se Rio disser 'que se lixe o Chega', voto contra""",André Ventura exclui por completo repetir a solução dos Açores a nível nacional e avisa só viabiliza Governo de Rio se houver ministros do Chega. Adianta que a 6 de fevereiro vai propor reforma mínima,,,,1,-24
Polígrafo,jornalpoligrafo,258649144844557,TOPIC_NEWSPAPER,PT,"Página oficial do Polígrafo, o primeiro jornal português de fact-checking. Polígrafo - Em Nome da Verdade. Todos os dias. ",2018-10-18 14:31:26,119077,124833,2022-01-04 17:05:46 WET,2022-01-04,17:05:46,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/258649144844557/posts/914683289241136,"A dívida pública e as reservas de ouro na época do Estado Novo, as sondagens falsas do Chega, as condenações de João Rendeiro, as multas aplicadas no âmbito da pandemia, os selos emitidos no Japão em homenagem a navegadores portugueses, o cartão bancário de António Costa, as ruínas do Mosteiro dos Jerónimos, os pró-touradas e os anti-touradas, a defesa de Luís Filipe Vieira no processo ""Cartão Vermelho"", o salário de André Ventura, as bravatas do ""juiz negacionista"", entre outros temas que mais captaram a atenção dos nossos leitores.",https://poligrafo.sapo.pt/sociedade/artigos/as-20-verificacoes-de-factos-do-poligrafo-mais-lidas-e-comentadas-em-2021?utm_medium=Social&utm_source=Facebook#Echobox=1641300841,,,As 20 verificações de factos do Polígrafo mais lidas e comentadas em 2021,"A dívida pública e as reservas de ouro na época do Estado Novo, as sondagens falsas do Chega, as condenações de João Rendeiro, as multas aplicadas no âmbito da pandemia, os selos emitidos no Japão em homenagem a navegadores portugueses, o cartão bancário de António Costa, as ruínas do Mo...",,,,1,-54
SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318255,329165,2022-01-08 04:00:00 WET,2022-01-08,04:00:00,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/52858607943/posts/10158615072687944,O frente a frente entre os líderes do Chega (André Ventura) e do PSD (Rui Rio) ocupa o segundo lugar entre os mais vistos.,https://www.sabado.pt/portugal/detalhe/legislativas-debate-entre-catarina-martins-e-rui-rio-e-o-mais-visto-ate-agora?previewMode=1,,,Legislativas: Debate entre Catarina Martins e Rui Rio é o mais visto até agora,O frente a frente entre os líderes do Chega (André Ventura) e do PSD (Rui Rio) ocupa o segundo lugar entre os mais vistos.,,,,1,-39
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731,934412,2022-01-07 04:00:42 WET,2022-01-07,04:00:42,Link,1,0,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2277103422454319,O editor adjunto de política do Observador analisa os debates da noite entre o secretário-geral do Partido Socialista e o presidente do Chega bem como o confronto entre a líder do Bloco de Esquerda e o presidente da Iniciativa Liberal.,https://observador.pt/programas/programa-comentarios/em-debate-entre-costa-e-ventura-rui-rio-foi-um-dos-perdedores/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641527980,,,"Em debate entre Costa e Ventura ""Rui Rio foi um dos perdedores""",,,,,1,-67
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828703,934308,2022-01-06 03:06:19 WET,2022-01-06,03:06:19,Link,1,0,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2276222742542387,"Em destaque, o último debate da noite. Rui Tavares ""irresponsável"" e André Ventura ""do sistema"" trocam acusações. No desporto, Djokovic vai ser deportado da Austrália por não estar vacinado.",https://observador.pt/programas/noticiario/as-noticias-da-1h-742/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641433110,,,"Rui Tavares ""irresponsável"" e André Ventura ""do sistema"" trocam acusações",,,,,1,-67
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1488,1676,2022-01-07 23:48:00 WET,2022-01-07,23:48:00,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100537718821289/posts/248547624020297,"Semáforo vermelho, mas também verde ""pardacento"" para o líder do Chega. E ainda a análise ao programa eleitoral do PSD com a cabeça de lista pelo Porto.",https://observador.pt/programas/sem-foro-pol-tico/ventura-passou-de-mauzao-mauzao-a-bebe-chorao/,,,"""Ventura passou de 'mauzão, mauzão' a bebé chorão""","Semáforo vermelho, mas também verde ""pardacento"" para o líder do Chega. E ainda a análise ao programa eleitoral do PSD com a cabeça de lista pelo Porto.",,,,0,-12
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1479,1665,2022-01-06 23:34:01 WET,2022-01-06,23:34:01,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100537718821289/posts/247991554075904,"O típico ""à portuguesa"". Terceiras eleições em pandemia, mas votos de eleitores isolados mantêm-se sem solução. Ventura virou o porteiro do regime? Rio e Catarina Martins ""deviam ter jogado às cartas"".",https://observador.pt/programas/sem-foro-pol-tico/eleicoes-costa-atirou-nos-areia-para-os-olhos/,,,"Eleições. ""Costa atirou-nos areia para os olhos""","O típico ""à portuguesa"". Terceiras eleições em pandemia, mas votos de eleitores isolados mantêm-se sem solução. Ventura virou o porteiro do regime? Rio e Catarina Martins ""deviam ter jogado às cartas""",,,,0,-12
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1479,1665,2022-01-06 14:30:00 WET,2022-01-06,14:30:00,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100537718821289/posts/247751157433277,"Rio não tem jeito para estas andanças. Ventura puxou da metralhadora, mas Rui Tavares nem pestanejou. Os gritos entre o CDS e a IL. Aguardamos, expectantes, o último retoque sobre voto em isolamento.",https://observador.pt/programas/e-o-vencedor-e/rui-rio-parece-um-balao-a-esvaziar/,,,Rui Rio parece um balão a esvaziar,"Rio não tem jeito para estas andanças. Ventura puxou da metralhadora, mas Rui Tavares nem pestanejou. Os gritos entre o CDS e a IL. Aguardamos, expectantes, o último retoque sobre voto em isolamento",,,,0,-12
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1441,1621,2022-01-04 23:00:01 WET,2022-01-04,23:00:01,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100537718821289/posts/246865424188517,"Luz rosa para Ventura por ser ""tão ternurento com Rio"". Mostrou o lado sensível do homem que tem uma coelha chamada Acácia. Rio estragou ""ao entrar na cantiga do mestre André da subsidiodependência"".",https://observador.pt/programas/sem-foro-pol-tico/elogio-de-lider-do-cds-e-me-indiferente/,,,"Elogio do líder do CDS? ""É absolutamente indiferente"", diz Augusto Santos Silva","Luz rosa para Ventura por ser ""tão ternurento com Rio"". Mostrou o lado sensível do homem que tem uma coelha chamada Acácia. Rio estragou ""ao entrar na cantiga do mestre André da subsidiodependência""",,,,0,-12
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1441,1621,2022-01-04 14:15:29 WET,2022-01-04,14:15:29,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100537718821289/posts/246650740876652,"O que fica do debate entre o líder do PSD e do Chega? Dúvidas. Ventura escolheu os temas levou Rio a reboque. ""90% dos internados não estão vacinados"", disse Lacerda Sales: afinal foi um lapso.",https://observador.pt/programas/e-o-vencedor-e/frente-a-frente-rio-foi-a-reboque-de-ventura/,,,Frente a frente: Rio foi a reboque de Ventura,"O que fica do debate entre o líder do PSD e do Chega? Dúvidas. Ventura escolheu os temas levou Rio a reboque. ""90% dos internados não estão vacinados"", disse Lacerda Sales: afinal foi um lapso",,,,0,-12
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1433,1612,2022-01-03 18:40:10 WET,2022-01-03,18:40:10,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100537718821289/posts/246244654250594,"António Costa não queria debater com Rui Tavares e repetiu o disco. Catarina Martins em modo ""Poker Face"" travou uma peixeirada com a André Ventura: ""No fundo, ninguém vai tirar votos a ninguém"".",https://observador.pt/programas/e-o-vencedor-e/um-debate-sem-debate-vs-o-que-podia-ter-descambado/,,,O não debate e um debate que podia ter descambado,"António Costa não queria debater com Rui Tavares e repetiu o disco. Catarina Martins em modo ""Poker Face"" travou uma peixeirada com a André Ventura: ""No fundo, ninguém vai tirar votos a ninguém"".",,,,0,-12
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1441,1621,2022-01-04 18:19:44 WET,2022-01-04,18:19:44,Live Video Complete,0,0,0,0,0,0,0,0,0,0,crosspost,No,26,26,1958,00:16:26,https://www.facebook.com/100537718821289/posts/1818551725000303,"Acusações de António Costa a Rui Rio e o debate entre o líder do PSD e André Ventura. Os temas em destaque neste Semáforo Político com Judite França, Bruno Vieira Amaral, Miguel Pinheiro e Augusto Santos Silva.",https://www.facebook.com/radioobservador/videos/1818551725000303/,,,Semáforo Político em direto na Rádio Observador,,,,,0,-24
A Loucura,aloucuraa,241863096017360,ACTIVITY_GENERAL,PT,"Se procuras Humor, piadas e os ultimos acontecimentos tugas, aloucura é a página ideal. www.aloucura.com",2014-04-03 12:39:01,48588,46515,2022-01-06 07:00:10 WET,2022-01-06,07:00:10,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/241863096017360/posts/1770644633139191,"André Ventura arrasa Ricardo Araújo Pereira: ""A cobardia não lhe permite""",http://taslouco.pt/andre-ventura-arrasa-ricardo-araujo-pereira-a-cobardia-nao-lhe-permite/,,,"André Ventura arrasa Ricardo Araújo Pereira: ""A cobardia não lhe permite"" - Notícias","Ricardo Araújo Pereira comentou o recente congresso do partido CHEGA. André Ventura, não se deixou ficar e usou as suas redes sociais para lançar um desafio. “Eu só gostava de duas coisas: que o Ricardo Araújo Pereira tivesse coragem para um confronto direto na televisão (mas a cobardia nã...",,,,0,-32
Julio Silva CHEGA Oeiras,,100100354697422,SOCIETY_SITE,PT,"Cidadão português nunca antes ligado a qualquer partido político mas que devido ao estado a que Portugal chegou, decidi abraçar com todo o gosto e vontade o meu apoio ao Partido Chega para que todos os cidadãos vivam com dignidade e segurança.",2019-08-19 11:31:39,1272,1284,2022-01-07 12:17:36 WET,2022-01-07,12:17:36,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100100354697422/posts/686862512687867,"Mais uma vez num ambiente em que os entrevistadores tentaram a todo o custo impôr as suas ideias próprias sobre o CHEGA e os seus projectos, tentando quase sempre as táticas de perguntar e responder ao mesmo tempo e de ""tapar"" as explicações do seu convidado, André Ventura esteve bem por cima dos ""inquisidores"" e conseguiu explicar temas fundamentais como as pensões mínimas iguaisao saláriomínimo, a taxa tendencialmente única de IRS, e algumas das reformas estruturais que o CHEGA pretende fazer. Muito interessante, esclarecedor e por isso a não perder! #CHEGA #AndréVentura #Legislativas2022 #PorPortugalPelosPortugueses #UmPartidoUmLíderUmDestino #DitaduradeEsquerda #VenezuelizaçãodePortugal",https://m.youtube.com/watch?v=-G26mRPeJn0,https://www.youtube.com/watch?app=desktop&v=-G26mRPeJn0,,André Ventura está “Sob Escuta” na Rádio Observador,"Líder do Chega em direto, numa entrevista conduzida por Miguel Pinheiro, Miguel Santos Carrapatoso e Inês André Figueiredo",,,,0,-6
Julio Silva CHEGA Oeiras,,100100354697422,SOCIETY_SITE,PT,"Cidadão português nunca antes ligado a qualquer partido político mas que devido ao estado a que Portugal chegou, decidi abraçar com todo o gosto e vontade o meu apoio ao Partido Chega para que todos os cidadãos vivam com dignidade e segurança.",2019-08-19 11:31:39,1272,1284,2022-01-06 13:01:19 WET,2022-01-06,13:01:19,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100100354697422/posts/686271842746934,,https://www.facebook.com/PartidoChegaOficial/photos/a.1989937304406135/4844208638978973/?type=3,,HOJE às 21H00 na RTP DEBATE CHEGA VS PS C C EGISLATIVÁS EIÇÕES 30DE ANEIRO CHEGA,CHEGA,"Não perca hoje pelas 21 horas na RTP o frente-a-frente destas eleições legislativas:
De um lado o líder do PS António Costa, do outro o líder do CHEGA e na verdade da oposição, já que mais nenhum partido a faz!

#CHEGA #AndréVentura #Legislativas2022 #PorPortugalPelosPortugueses #UmPartidoUmLíderUmDestino #DitaduradeEsquerda #VenezuelizaçãodePortugal #SaveEurope",,,,0,-24
