Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
António Costa a Primeiro-Ministro,,1581487448763305,none,,,,1470,N/A,2022-01-06 15:29:54 WET,2022-01-06,15:29:54,Link,11,11,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1581487448763305/permalink/3094372524141449,"O debate de quarta-feira entre o candidato do Livre e o do Chega valeu elogios a Rui Tavares. Nas redes sociais, do Centro à Esquerda, vários foram os que consideraram o representante do Livre o 'vencedor' do frente a frente.",https://www.noticiasaominuto.com/politica/1905742/rui-tavares-o-poltico-mais-eficaz-a-desmontar-andr-ventura,,,"Rui Tavares, o ""político mais eficaz a desmontar André Ventura""", ,,,,11,-0.27
Chega - Concelho de Moura,,109794927383135,POLITICAL_ORGANIZATION,PT,Political Organization,2020-04-28 19:17:00,3012,5356,2022-01-05 18:22:15 WET,2022-01-05,18:22:15,Photo,11,9,1,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/109794927383135/posts/457784272584197,Hoje o debate é com o ex-partido da Joacine Katar Moreira.,https://www.facebook.com/109794927383135/photos/a.117354689960492/457784272584197/?type=3,,"HOJE às 22H00 na CNN PORTUGAL DEBATE CHEGA VS LIVRE CHEGA Hoje há novo debate na CNN Portugal! A partir das 22 horas, André Ventura enfrenta Rui Tavares, do LIVRE.",Timeline photos,,,,,11,-3.36
CHEGA - Ourém,PartidoCHEGAOurem,111960510332238,POLITICAL_PARTY,,Página oficial do Facebook da Concelhia de Ourém do Partido CHEGA,2020-01-10 09:27:27,2071,2140,2022-01-05 18:22:10 WET,2022-01-05,18:22:10,Photo,11,10,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111960510332238/posts/460926362102316,Hoje o debate é com o ex-partido da Joacine Katar Moreira.,https://www.facebook.com/PartidoCHEGAOurem/photos/a.242147470646874/460926362102316/?type=3,,"HOJE às 22H00 na CNN PORTUGAL DEBATE CHEGA VS LIVRE CHEGA Hoje há novo debate na CNN Portugal! A partir das 22 horas, André Ventura enfrenta Rui Tavares, do LIVRE.",Timeline photos,,,,,11,-2.18
CHEGA - Marinha Grande,ChegaMarinhaGrande,2082622895152451,POLITICAL_ORGANIZATION,,Political Organization,2019-03-13 15:02:23,2302,2350,2022-01-05 18:22:18 WET,2022-01-05,18:22:18,Photo,11,10,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/2082622895152451/posts/4661734780574570,Hoje o debate é com o ex-partido da Joacine Katar Moreira.,https://www.facebook.com/ChegaMarinhaGrande/photos/a.4527426274005422/4661734780574570/?type=3,,"HOJE às 22H00 na CNN PORTUGAL DEBATE CHEGA VS LIVRE CHEGA Hoje há novo debate na CNN Portugal! A partir das 22 horas, André Ventura enfrenta Rui Tavares, do LIVRE.",Timeline photos,,,,,11,-1.82
CHEGA - Vila Franca de Xira,chegavilafrancadexira,363296011177949,POLITICAL_PARTY,PT,O CHEGA assume-se como um partido político Conservador de base e natureza essencialmente popular. ,2019-02-26 01:03:23,944,981,2022-01-05 18:22:05 WET,2022-01-05,18:22:05,Photo,11,11,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/363296011177949/posts/1100797690761107,Hoje o debate é com o ex-partido da Joacine Katar Moreira.,https://www.facebook.com/chegavilafrancadexira/photos/a.438269207013962/1100797690761107/?type=3,,"HOJE às 22H00 na CNN PORTUGAL DEBATE CHEGA VS LIVRE CHEGA Hoje há novo debate na CNN Portugal! A partir das 22 horas, André Ventura enfrenta Rui Tavares, do LIVRE.",Timeline photos,,,,,11,-2
Eduardo Rodrigues,EduardoSeixalPS,725121984322764,POLITICIAN,PT,Vereador do Partido Socialista na Câmara Municipal do Seixal,2016-12-17 23:01:43,7161,7361,2022-01-03 18:27:50 WET,2022-01-03,18:27:50,Photo,11,7,1,2,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/725121984322764/posts/2098271190341163,,https://www.facebook.com/photo.php?fbid=10217410052278050&set=p.10217410052278050&type=3,,,Eurídice,"Eleições Legislativas  a 30 de janeiro.
Arrancam hoje os debates televisivos 

Este ano começa com umas eleições decisivas para Portugal. A palavra de ordem é o apelo à mobilizacao de todos para garantir uma vitória do PS com maioria. É necessário construir a nova legislatura - 4 anos - com estabilidade para garantir a recuperação e o progresso. O PS fez prova, neste período difícil , de que soube superar dificuldades e estar lá para os portugueses. 

Hoje, 20:50, RTP1, debate Antonio Costa -PS e Rui Tavares-Livre. 

Participe online nas redes sociais e siga redes do PS durante e após debate. 

 Juntos seguimos e conseguimos. 

#juntoscomconfianca",,,,11,-13.18
CHEGA Amadora,chegaamadora,536691370149951,POLITICAL_PARTY,PT,"Página Oficial da Concelhia da Amadora do Partido CHEGA! 

Website do Partido: https://partidochega.pt

https://portalchega.pt",2019-01-27 22:54:07,1834,1894,2022-01-05 23:51:32 WET,2022-01-05,23:51:32,Link,11,10,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/536691370149951/posts/1259852471167167,Hoje o Livre foi finalmente desmascarado: o seu programa inclui atribuir um subsídio a pessoas como Salgado e Sócrates e acabar com a nacionalidade portuguesa. O programa mais ridículo destas eleições legislativas! #PorPortugalPelosPortugueses #CHEGA #Legislativas2022 #chegaamadora,https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,,,Rendimento universal junta Sócrates e Salgado ao debate Livre-Chega. Joacine foi o ‘fantasma’ de serviço,Ventura explorou o divórcio entre Joacine Katar Moreira e o Livre para desvalorizar o confronto com Rui Tavares. Mas o fundador do Livre também desenterrou ‘esqueletos’ a Ventura. A corrupção acabou por se tranformar no motor do confronto,,,,11,-2.27
SALAZAR... MORREU POBRE... O MAIOR ESTADISTA PORTUGUÊS DE SEMPRE!,,673859989412838,none,,,,4575,N/A,2022-01-06 00:26:17 WET,2022-01-06,00:26:17,Photo,11,5,5,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/673859989412838/permalink/2582668531865298,,https://www.facebook.com/MovimentoNacionalPopular/photos/a.725603117533329/4721612157932385/?type=3,,,Movimento Nacional Popular,"RUI TAVARES A SER ESQUARTEJADO 🤣🤣🤣
OFERECER ARTE ÀS COLÓNIAS, TACHINHAS DE CARBONO, RENDIMENTO POR NADA, SUBSÍDIO DE DESEMPREGO PARA FÉRIAS SABÁTICAS, E PORTUGUESES DE GEMA CARIMBADOS DESDE NASÇAM A SOBREVOAR TERRITÓRIO NACIONAL 🤡🤡🤡
TAVARES O SECRETÁRIO GERAL DE QUEM O SEU DEPUTADO ÚNICO FUGIU. DO MELHOR !",,,,11,-2.36
SANTOS DA CASA - RUC,santosdacasaruc,270723384309,LOCAL,PT,"Produção nacional. Expõe-se o raro e rareia-se o exposto. Dos velhos discos do sótão e da cave aos novos mais escondidos. Muita música e algumas ideias. Novidades, novidades só aqui.

http://santosdacasa.blogspot.com",2010-01-25 12:29:56,6650,7330,2022-01-04 19:58:51 WET,2022-01-04,19:58:51,Link,11,6,0,0,5,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/270723384309/posts/10159989345334310,melhor tema 2021,https://santosdacasa.blogspot.com/2022/01/melhor-tema-2021.html,,,This is a re-share of a post,"Sensible Soccers . Pedro de Tróia e Rui Reininho . Fogo Fogo . Joana Espadinha . Animais . SAL . Gisela João . sexteto Bernardo Moreira . Homem em Catarse . Claudino Pereira (dino d'santiago) e Branko . Beautify Junkyards e @nina miranda . Expresso Transatlântico . Bruno Pernadas 

MELHOR TEMA 2021 SANTOS DA CASA - RUC 

Cassete Pirata . Conferência Inferno . @david & miguel . Floating Ashes . Golden Slumbers . Jonas Lopes (@jonas) . Moullinex e Sara Tavares . @ode filipica . Perpétua . Rita Vian . Sean Riley & The Slowriders . The Black Archer . Um Corpo Estranho e Saturnia 

",,,,11,0.58
Bairro Norton de Matos,,214759042387,none,,,,4499,N/A,2022-01-04 19:06:04 WET,2022-01-04,19:06:04,Photo,11,3,5,2,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/214759042387/permalink/10161414961012388,"PORTUGUESES PREFEREM ENTRETENIMENTO A ESCLARECIMENTO ""Enquanto Catarina discutia com Ventura, quase dois milhões de portugueses viam as peripécias do Big Brother dos Famosos. Já os líderes do BE e do Chega não alcançavam 200 mil espetadores Melhor sorte tiveram António Costa e Rui Tavares, cujo debate foi visto por cerca de 600 mil pessoas"". Jornal Inevitável de 4 janeiro 2022",https://www.facebook.com/photo.php?fbid=10228531331529077&set=gm.10161414961012388&type=3,,,,,,,,11,-2.27
Distrito de Braga - Grupo de Apoio a André Ventura,,2481395082096654,none,,,,2986,N/A,2022-01-06 10:26:13 WET,2022-01-06,10:26:13,Link,11,0,8,0,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2481395082096654/permalink/3122846077951548,Vergonhoso. Isenção 0,https://cnnportugal.iol.pt/cotrim-figueiredo/francisco-rodrigues-dos-santos/folhetim-de-voto-rui-tavares-despachou-andre-ventura-com-varios-zeros/20220106/61d6855f0cf2c7ea0f11611f?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,This is a re-share of a post,"Faltam 24 dias para as eleições e ainda não sabemos quem poderá ir votar. Mas já sabemos que é possível arrumar com André Ventura num debate, como Rui Tavares demonstrou. A coluna Folhetim de Voto, com análise e opinião de Filipe Santos Costa.",,,,11,-2.36
AminhaCorrida,,1540414812705765,none,,,,23924,N/A,2022-01-02 16:36:51 WET,2022-01-02,16:36:51,Status,11,11,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1540414812705765/permalink/4673333142747234,"Bem vindos Joel Barbosa, Ana Rita Santos, Nuno Madureira, Sandra Santos, Rita Karas, David Oliveira, Sandra Braga Correia, Ana Pires, Chico Alves, Ana Rita Ferreira, Patrícia Franco, Susana Banha, Paulo Branco, José Rodrigues, Carlos Tiago, Bruno Alves, Jose Dias, João Fernandes, Margarida Simões Pereira, José Manuel Almeida, Jose Tavares, Joao Paulino, Filipe Gomes, Tozé Revez, Tiago Jerónimo, Maria José Costa, Pedro Albuquerque, Carla Nascimento, Luis Mendonca, Alejandro Bettencourt, Sérgio Castro, Afonso Silva, Ana Duarte, Virgilio Sesta, Cristina Teixeira da Silva, Augusto Martins Cerdeira, Maria Da Penha Alves Barbosa, Cati Cruz, Izaque Junior, Pedro Ferreira, André Godinho, Marta Colaço, Augusto Sousa, Carlos Costa, Manuel Esteves, Filipa Rainho, Alexandre Miguel, Paulo Sa, Hugo Silva, Susana Lima, Rosa Rita, Elisabeth Rodrigues, Pedro Alves, Josefina Caires, Paula Estrela, Joao Santos, Rui Miranda, Ana Rosa Decarvalho, Joao Silva, Venceslau Eusebio, Miguel Pedro, Bruno Carvalho, Jc Marques, Carlos Lopes Silva, Bruno Oliveira, Luis Igreja Gouveia, Carla Castanho Oliveira, Luis Taborda, Helena Gonçalves, Hugo Daniel Magalhaes, Catarina Pimenta, Nuno Pessoa Gil, Francisco Guerreiro, Manuel Veloso, Daniel Cruz, João Ramos, Daniela Galiasi, Wesley Couto, Andreia Santos, Marco Cunha, João Pimenta, Joao Faria, Filipa Ferreira, Álvaro Abreu, Núncia Kang, Elisabete Carvalho, Bruno Namora, Rui Vaz, Tânia Louro, Erica da comunidade Rio de Janeiro, Maria Fatima Gonçalves, Patrícia Sobral, Nuno Frazao, Guilhermi Rocha, José Rui Simões, Ana Sara, Washington Luiz, David Lucas, Sandra Araujo, Liliana Romao, Rute Aguiar De Melo, Marisa Carpinteiro, André Cardoso, Paula Gonçalves, Antonio Albuquerque, Hudson Rodrigues, Cecília Fialho, Rudy Baptista, Jorge Oliveira Da Silva, Carine Reis, Tatiana Costa, Helena Cruz, Cristóvão Martins, Paulo Moma, Paulo Modesto, António Monteiro, Marisa Barroso, Marta Alexandra Carmo, Joaquim Fialho, Nuno Julio, Dinis Sousa, Victor Pereira, Hugo Rodrigues, Ilda Couto, Santos Susana, Ana Matos, André Carneiro, SSilva Marco, Renan Almeida, Cândido Candinho, Denys Morais, Rui André Ferreira, Carla Fialho, Nuno Santos, Isabel Rodrigues, Dielson Campos, Grupo Desportivo ""O Independente"" - Atletismo, Nubia Medeiros, Ivone Lourenço, Pedro Rodrigues, Jorge Machado, Sandra Gabriel, Rubina Sousa, Jose Maas Gomes, Quiteria Conceição, Fernando Lopes Tomás, Vitorino Ferreira, Clarisse Ripka, Leonel Correia Pereira, Jésio Roberto Rosa, Helder Rocha, Daniel Alves Alves, Ângela Fornelos, Betânia Souza, Beth Ribeiro",,,,,,,,,11,-4.36
Setúbal do Sado,,564146350995769,none,,,,72762,N/A,2022-01-03 21:49:15 WET,2022-01-03,21:49:15,Photo,11,9,1,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/564146350995769/permalink/1139754423434956,"Vamos dar as boas-vindas aos nossos novos membros: Fábio Brito, Fatimalopes Lopes, Paulo Cruz, Denis Golf, Mara Pinto, Carla Magalhaes, Gilsimar Souza, Joel Teixeira Santos, Leonel Vieira, Paula Oliveira, Jose Paulino, Eisha Singh, Rui Oliveira, José Pinto, Joao Luis, Andreia Sampaio, Antonio Monteiro, Sofia Carvalho, Manuel Almeida, Chipriano Simeone, Nelson Mendes Mendes, Manuel Pereira, Maria Manuela Meireles Alves, Jose Alves, Manuela Pereira, Eric Ducaty, Jose Galvanito, Goerge Favour, Antony Van Ramirez, Ruimanuel Faria Duarte, Carlos Pereira, Beatrix VB, Jean Carlos, Armindo Almeida, Fatima Cunha, Luka Modric, Manuel Coelho, Leandro Moutinho, Joaquim Lourenço, Antonio Pinto, Alberto Campos, Katia Roriz, Luis Martinez, Speed Speed, Liliana Moreira, João Pedro Baptista, Esther Alexandra Da Silva, Francisca Pereira, Marcos Roberto De Oliveira, Luis Cardoso, N'bemba Dafé, Jose Santos, César Domingues, Joana Albuquerque, Parjapati Veer, Hugo Oliveira, Ibrahim Naicon, Wanda Fernandes, Valentina Guranda, Manuel Gonçalves, Ramiro Alves, Comfort Atari, Gaspar Cruz, Joana Prates Vitorino, Marisol Gomez Perez, Nuno Pintassilgo, Diana Bella, Simion Lopez, Paulo Renato, Lucilene Rodrigues, Esmeraldo Santana, Luis Silva, Antonio Loio, José Luís Vieira, Gurpreet Singh Singh, Tiago Amorim, Miguel Silva, Ruben Yngf Mendao, Nuno Miguel Magalhaes, Carlos Vilhena Sousa, Manuel Magalhães, Marco Avelar, Paulo Macário, Graça Luísa Luísa, Csl Colorido Colorido, Mammako Idris, Miguel Gonçalves, Maria Pinto, José Silva, Vitor Silva, José Sousa, Antonio Estevao, Ana Castanheira, Sofia Nicolau, Michel Cyril Voutay, Antonio Albano Dias, Francisco De Assis Elo Melo Assis, Ricardo Santos, Med Djmel, Fernando Andrade, Gredo Redo, Manuel Ferreira, Alberto Leal Wa, Sara Preguiça, Méga Fort Chin, Hugo Pereira, Francisco Medeiros, Manuel Oliveira, Vitor Pereira, Vitor Dimas, Manuel Gonçalves, Alfredo Vasconcelos, José Joaquim Moreira Félix, Alice Cardoso, Kika Damas, Paulo Vaz, Foumilayo La Reine Adorée, Fernando Tavares, Paulo Pereira, Daniel Fernandes, Mélia Livia, Saugia Amade, José Soares, Luis Jaime, Celio Ferreira, Jose Rodrigues, Alexandre Martin, Jorge Peres, Adama Kalifa, Susana Marques, Armando Meireles Fernandes, Politile Nabil, Ricardo Ricardão, Gonçalves José, Nuno Pires Pires, Da Mota Vitor Jose, Adriano Fonseca, Luis Alex, Alvaro Costa, Adan Perez, José José, José Barros Barros, Nuno Silva, Adenir Pereira de Oliveira, Rui Couto, Brunno Kennedy, Pedro Silva, Rui Pereira, Luciano Martins, Paulo Almeida, Paulo Janeiro, Luis Jorge, Susana Martins, Hugo Ribeiro, Simon Joa BA, Paula Matos Couto, Ana Silva, Maria Do Céu, Paula Pedro, Jonhy Alves, Telma Silva, João E Martinha Matos, Telmo Oliveira, Fernando Ferreira, Joaquim Vilela, Rafaela Guerreiro, Ana Nunes, António C. Brito, Carlos Figueira, Miguel Rocha, António Santos, Bernardo Silva, Andre António, Débora Nunes, Rui Santos, Ricardo Barata Mota, Luana Cristina, Rogerio Souza, Paulo Barrosao, Helder Banca, Jose Garcia Piñon, Sumareh Essa, Muhammad Abubakar, Antonio Cruz",https://www.facebook.com/SETUBALDOSADO/photos/gm.1139754423434956/413366180573098/?type=3,,,,,,,,11,-12.45
FCB Lisboa,fcblisboa,199342902500,ADVERTISING_AGENCY,PT,"Com a ideia criativa certa, todas as marcas têm um enorme potencial. Para encontrar essa ideia, começamos por perguntar - O que queremos mudar hoje? ",2009-10-29 13:06:22,9213,9457,2022-01-03 09:56:59 WET,2022-01-03,09:56:59,Photo,11,8,0,1,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/199342902500/posts/10161910411487501,"Durante 2021 tivemos 30 convidados na Storytelling Academy a partilhar o que aprenderam com a vida e com o trabalho. 30 profissionais de primeira linha nas mais variadas áreas, a trabalhar em diferentes países e continentes. Foram eles: Adílson Xavier – Publicitário e Escritor https://www.youtube.com/watch?v=EUJopf61kHo&t=97s Andreia Siqueira – SVP ECD FCB Chicago https://www.youtube.com/watch?v=l__U6euvyXc&t=26s Antônio Tabet – Porta dos Fundos e MyNews https://www.youtube.com/watch?v=J--7VAOR590&t=5s Cláudio Lima – CEO DRUID Creative Gaming Cristina Vasconcelos – Diretora de Marketing Lactogal https://www.youtube.com/watch?v=QUKSO54dSLs&t=46s Daniel Wakswaser – VP de Marketing Ambev https://www.youtube.com/watch?v=gCP24f9JOT8&t=880s Dedé Laurentino – CCO Ogilvy UK https://www.youtube.com/watch?v=ZoSrpWqHnqA&t=228s Eduardo Tavares - SVP Creative Director Area 23 https://www.youtube.com/watch?v=rKbC3CIh_aQ&t=863s Erick Rosa – CCO Publicis Japan https://www.youtube.com/watch?v=iuS5wY0CGc0&t=5s Erh Ray – CEO BETC/Havas https://www.youtube.com/watch?v=JixuUZAmj6E&t=62s Fábio Seidl - Director, Global Creative Development Meta Fernando Pelizzaro – ECD David Miami https://www.youtube.com/watch?v=KnJPy2QN7xY&t=125s Flávio Waiteman – CCO Tech & Soul https://www.youtube.com/watch?v=AAFCWO-dvgY&t=93s Gabriel Schmitt – CCO FCB New York https://www.youtube.com/watch?v=u9MlZQdcWO8&t=1289s Gonçalo Cadilhe – Jornalista e Escritor https://www.youtube.com/watch?v=-Ba8jAp5h9M&t=24s Hugo Veiga – Global CCO AKQA https://www.youtube.com/watch?v=lbwGrNioEFQ&t=18s Isabel Stiwell – Jornalista e Escritora https://www.youtube.com/watch?v=16Lb93nR1_4&t=3s Isabel Rodrigues – Diretora de Marketing Cofina https://www.youtube.com/watch?v=QUKSO54dSLs&t=46s Jean Zamprogno – ECD David Miami https://www.youtube.com/watch?v=KnJPy2QN7xY&t=125s Jorge Coelho – Ex-Ministro de Estado (in memoriam) https://www.youtube.com/watch?v=x2fy0NR6gKc&t=232s Júlio Andery – CEO Lavanderya https://www.youtube.com/watch?v=9KznXmxYEkk&t=507s Luís Osório – Jornalista e Escritor https://www.youtube.com/watch?v=vUm7mUsWOZU&t=10s Mara Luquet – Sócia Fundadora MyNews https://www.youtube.com/watch?v=J--7VAOR590&t=5s Nelson Motta – Jornalista e Escritor https://www.youtube.com/watch?v=AhBUTIMNdZ8&t=133s Nuno Lacerda – Arquiteto CNLL Architects https://www.youtube.com/watch?v=EZV2uvFsVe4&t=71s Pedro Pina – VP - Head of YouTube EMEA https://www.youtube.com/watch?v=_N3ri7EdAXU&t=131s Rafael Rizuto – CCO BBH USA https://www.youtube.com/watch?v=Hvo8RbdUYwg&t=307s Ricardo Marques – VP Marketing, Michelob ULTRA US & Global https://www.youtube.com/watch?v=QQiMKG55ojI Rui Branquinho – Co-Founder and Creative Partner GiveBack Agency https://www.youtube.com/watch?v=RXMUKgPqiq4&t=6s Kiko Martins – Chefe de Cozinha e Empreendedor https://www.youtube.com/watch?v=W5Kw9wj9U8k&t=1391s A todos que participaram das sessões o nosso muito obrigado.",https://www.facebook.com/fcblisboa/photos/a.306567552500/10161910411312501/?type=3,,STORYTELLING ACADEMY 2021 STORYTELLING ACADEMY ANO OBRIGADO FCBLISBOA FCB LISBOA,,,,,,11,-2.82
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828594,933845,2022-01-03 22:53:13 WET,2022-01-03,22:53:13,Link,11,1,8,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2274407309390597,"[FACT CHECK OBSERVADOR] Enquanto debatia com Rui Tavares, António Costa defendeu, mais do que uma vez, que Rui Rio era contra o aumento do salário mínimo, que não o teria aumentado e que não o vai aumentar se for governo.",https://observador.pt/factchecks/fact-check-rui-rio-e-contra-o-aumento-do-salario-minimo-como-sugeriu-antonio-costa/?utm_medium=Social&utm_source=Facebook#Echobox=1641250391,,,"Fact Check. Rui Rio é contra o aumento do salário mínimo, como sugeriu António Costa?",,,,,11,-6.55
CHEGA - Ílhavo,partidochegailhavo,547288689112529,POLITICAL_PARTY,PT,Página Oficial da Concelhia de Ílhavo do Partido Chega,2019-02-20 14:39:57,2928,2955,2022-01-05 18:22:16 WET,2022-01-05,18:22:16,Photo,10,9,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/547288689112529/posts/1276978799476844,Hoje o debate é com o ex-partido da Joacine Katar Moreira.,https://www.facebook.com/partidochegailhavo/photos/a.1038291903345536/1276978799476844/?type=3,,"HOJE às 22H00 na CNN PORTUGAL DEBATE CHEGA VS LIVRE CHEGA Hoje há novo debate na CNN Portugal! A partir das 22 horas, André Ventura enfrenta Rui Tavares, do LIVRE.",Timeline photos,,,,,10,-2.4
CHEGA - Distrital do Porto,ChegaPortoDistrital,103993867762905,POLITICAL_ORGANIZATION,PT,Political Organization,2019-12-09 10:48:31,2317,2373,2022-01-05 18:22:17 WET,2022-01-05,18:22:17,Photo,10,10,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/103993867762905/posts/468248451337443,Hoje o debate é com o ex-partido da Joacine Katar Moreira.,https://www.facebook.com/ChegaPortoDistrital/photos/a.146218670207091/468248451337443/?type=3,,"HOJE às 22H00 na CNN PORTUGAL DEBATE CHEGA VS LIVRE CHEGA Hoje há novo debate na CNN Portugal! A partir das 22 horas, André Ventura enfrenta Rui Tavares, do LIVRE.",Timeline photos,,,,,10,-2.3
Partido Socialista,,169869189360,none,,,,10478,N/A,2022-01-03 09:28:58 WET,2022-01-03,09:28:58,Link,10,5,4,0,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/169869189360/permalink/10159701515034361,,https://www.facebook.com/100003701299413/posts/2446369242163095/,,,This is a re-share of a post,"Rui Tavares quer uma maioria de esquerda que funcione. Essa maioria só o PS poderá garantir com maior número de votos dos portugueses e portuguesas para formar um Governo estável e duradouro. 
#JuntosSeguimosEConseguimos",,,,10,-3.8
GERINGONÇA - VACA VOADORA - NUNCA MAIS!,,1708057566128772,none,,,,7143,N/A,2022-01-02 23:59:58 WET,2022-01-02,23:59:58,Link,10,0,2,6,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1708057566128772/permalink/3109300396004475,,https://poligrafo.sapo.pt/fact-check/costa-destaca-que-o-rendimento-global-das-familias-subiu-25-nos-ultimos-quatro-anos-e-verdade?utm_medium=Social&utm_source=Facebook#Echobox=1641163270,,,"Costa destaca que ""o rendimento global das famílias subiu 25% nos últimos quatro anos"". É verdade? - Polígrafo","Aberta a série de debates que antecedem as eleições legislativas de 30 de janeiro, os primeiros a estrear as cadeiras da RTP foram António Costa e Rui Tavares, em representação do PS e do Livre. O partido do atual primeiro-ministro até se coligou com o Livre na autarquia de Lisboa, mas Costa ...",,,,10,-0.38
CHEGA - Torres Vedras,,348951159024597,POLITICAL_PARTY,PT,"Sem vergar ao politicamente correcto, sem medo de rótulos, sem escamotear a realidade.
Queremos acabar com a impunidade, a corrupção e a canalhice política",2019-01-02 23:55:46,2804,2879,2022-01-05 18:22:05 WET,2022-01-05,18:22:05,Photo,10,8,1,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/348951159024597/posts/1006293219957051,Hoje o debate é com o ex-partido da Joacine Katar Moreira.,https://www.facebook.com/348951159024597/photos/a.348957505690629/1006293219957051/?type=3,,"HOJE às 22H00 na CNN PORTUGAL DEBATE CHEGA VS LIVRE CHEGA Hoje há novo debate na CNN Portugal! A partir das 22 horas, André Ventura enfrenta Rui Tavares, do LIVRE.",Timeline photos,,,,,10,-2.4
Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988601,995521,2022-01-08 21:44:24 WET,2022-01-08,21:44:24,Link,10,5,0,1,0,0,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/399457500101727/posts/4842625452451554,Assim foi o debate entre Rui Tavares e Rui Rio,https://www.noticiasaominuto.com/politica/1907221/livre-diz-que-voto-no-psd-encruzilhada-rio-fala-em-risco-de-eleies,,,"Livre diz que voto no PSD é ""encruzilhada"", Rio fala em risco de eleições", ,,,,10,-2.7
