circulo,partido,nome,tipo
Lisboa,CDS/PP,Francisco André Coelho Ramos,efetivo
Lisboa,CDS/PP,Amélia Maria Marques Mestre,efetivo
Lisboa,CDS/PP,Carlos Manuel de Sousa Simões,efetivo
Lisboa,CDS/PP,Gonçalo Maria Vassalo Moita,efetivo
Lisboa,CDS/PP,Carina Cristina dos Santos Miranda,efetivo
Lisboa,CDS/PP,Ricardo Manuel de Magalhães Pinheiro Alves,efetivo
Lisboa,CDS/PP,Carlos de Mello Breyner Mariano de Carvalho,efetivo
Lisboa,CDS/PP,Jorge Manuel Gomes dos Santos,efetivo
Lisboa,CDS/PP,Sofia Ataíde Rodrigues Pereira de Penha Monteiro,efetivo
Lisboa,CDS/PP,José Pinto de Amaral,efetivo
Lisboa,CDS/PP,Manuel Fernando Gomes Marcelino,efetivo
Lisboa,CDS/PP,Joana de Melo Carvalho e Oliveira e Costa,efetivo
Lisboa,CDS/PP,João José Serra Pereira,efetivo
Lisboa,CDS/PP,Hugo Luís Pedroso Falcão Ramos,efetivo
Lisboa,CDS/PP,Maria Elsa Fernandes Saraiva,efetivo
Lisboa,CDS/PP,Maria da Conceição Brito Oliveira de Almeida Cerqueira,efetivo
Lisboa,CDS/PP,José Maria Seabra Vieira Duque,efetivo
Lisboa,CDS/PP,Maria Leonor Oliveira Filipe Pereira,efetivo
Lisboa,CDS/PP,João Manuel Serpa Gonçalves,efetivo
Lisboa,CDS/PP,Maria Madalena de Magalhães Gagliardini Graça Pestana de Vasconcelos,efetivo
Lisboa,CDS/PP,João Paulo da Graça Castanheira,efetivo
Lisboa,CDS/PP,Nicole Louro de Sousa,efetivo
Lisboa,CDS/PP,Gabriel Maria Simplício Baptista Fernandes,efetivo
Lisboa,CDS/PP,Margarida Jorge Ervedosa Petinga,efetivo
Lisboa,CDS/PP,Miguel Donões Dias,efetivo
Lisboa,CDS/PP,Margarida Alexandre Gomes Rebocho Ferreira,efetivo
Lisboa,CDS/PP,João Pulido Pereira Freire de Andrade,efetivo
Lisboa,CDS/PP,Joana Maria de Deus de Albuquerque de Sousa Lara,efetivo
Lisboa,CDS/PP,Lígia Joana Miranda Carreira Duarte,efetivo
Lisboa,CDS/PP,Paulo Jorge Marques Gaspar,efetivo
Lisboa,CDS/PP,Ana Sofia Bairrada Constantino Marques,efetivo
Lisboa,CDS/PP,Filipa Joana da Silva Machado Vaz,efetivo
Lisboa,CDS/PP,José Manuel Machado de Magalhães,efetivo
Lisboa,CDS/PP,Sandra Maria Paiva João,efetivo
Lisboa,CDS/PP,Ana Lúcia Ferreira Ribeiro Zacarias,efetivo
Lisboa,CDS/PP,Luís Miguel Crisóstomo Sardinha,efetivo
Lisboa,CDS/PP,Albina Túlia Figueiredo Longo,efetivo
Lisboa,CDS/PP,Inês Margarida Seabra Camacho Rodrigues,efetivo
Lisboa,CDS/PP,Edgar Alexandre de Oliveira Pereira,efetivo
Lisboa,CDS/PP,Maria Leonor Santos Pintado da Silva Castel-Branco,efetivo
Lisboa,CDS/PP,Sara Teixeira Bacelos Ascenso Gaspar,efetivo
Lisboa,CDS/PP,Fernando Afonso de Andrade Santos Pereira de Figueiredo,suplente
Lisboa,CDS/PP,João Pedro Guimarães Gonçalves Pereira,suplente
Lisboa,MAS,Renata Coutinho de Almeida Cambra,efetivo
Lisboa,MAS,Flávio Rúben de Sousa Ferreira,efetivo
Lisboa,MAS,Lina Maria de Reis Pereira,efetivo
Lisboa,MAS,Gonçalo Emanuel Gomes Fonseca,efetivo
Lisboa,MAS,Inês Maria Sampaio Baptista,efetivo
Lisboa,MAS,Ana Patrícia Viegas Calretas Freitas,efetivo
Lisboa,MAS,Miguel José Lima Castelhano,efetivo
Lisboa,MAS,Teresa Cristina Lopes Antunes Alho,efetivo
Lisboa,MAS,André Pedroso de Lima Traça de Almeida,efetivo
Lisboa,MAS,Horácio Manuel Tavares Marcelino Figueiredo,efetivo
Lisboa,MAS,Maria Inês Pina Fernandes,efetivo
Lisboa,MAS,Nuno Alexandre Cerqueira Afonso Homem Cardoso,efetivo
Lisboa,MAS,Maria Joana Malheiro Cordeiro,efetivo
Lisboa,MAS,Maria da Conceição Rebola de Araújo,efetivo
Lisboa,MAS,Ivo Serrano Pascoal,efetivo
Lisboa,MAS,Maria Isabel Carvalho de Sousa,efetivo
Lisboa,MAS,Amílcar Fernando Caldeira Calvinho,efetivo
Lisboa,MAS,Ana Carolina Lavrador Costa,efetivo
Lisboa,MAS,José Bernardino de Oliveira Ramalho,efetivo
Lisboa,MAS,Elisabete Alexandra Mota Mouro Gomes de Carvalho,efetivo
Lisboa,MAS,Frederico Miguel de Sousa Ferreira,efetivo
Lisboa,MAS,Maria da Graça Ferreira Cabral Pegado,efetivo
Lisboa,MAS,Nelson Manuel Chilrito Horta,efetivo
Lisboa,MAS,Ana Paula Garcias de Sousa,efetivo
Lisboa,MAS,José António da Silva Garcia,efetivo
Lisboa,MAS,Guida Maria Sequeira de Abreu,efetivo
Lisboa,MAS,Bárbara Mendes Grosso,efetivo
Lisboa,MAS,Ricardo Jorge Pires Pato,efetivo
Lisboa,MAS,Madalena Gonzaga Pegado,efetivo
Lisboa,MAS,Alexandra da Paixão Estrela,efetivo
Lisboa,MAS,José Luís Cavaco Monteiro,efetivo
Lisboa,MAS,Maria Regina Pereira Marques Sobrinho,efetivo
Lisboa,MAS,Fernanda da Conceição Ferreira Hoffmann Wanzeller,efetivo
Lisboa,MAS,Nuno Guerreiro António,efetivo
Lisboa,MAS,Filipa Lopes Roque,efetivo
Lisboa,MAS,Anabela de Lima Maio Fortunato,efetivo
Lisboa,MAS,César Teixeira Sobrinho,efetivo
Lisboa,MAS,Denise Fernandes Maciel,efetivo
Lisboa,MAS,Bráulio Rúdi Antunes Contreiras Campos,efetivo
Lisboa,MAS,Luís Miguel Pereira Alves Guerreiro,efetivo
Lisboa,MAS,Alexandrina Manuela Fernandes Duarte,efetivo
Lisboa,MAS,Cristina Lopes Dias,efetivo
Lisboa,MAS,Tiago Miguel Frieza Vieira,efetivo
Lisboa,MAS,Cláudia Daniela Costa Pereira,efetivo
Lisboa,MAS,Maria da Conceição Faria Ferreira,efetivo
Lisboa,MAS,José Manuel Faria de Oliveira,efetivo
Lisboa,MAS,Sandra Raquel dos Santos Pereira Ferreira,efetivo
Lisboa,MAS,Manuel Martins Leão Neves,efetivo
Lisboa,MAS,Marco André Araújo,suplente
Lisboa,MAS,Luís Miguel Seabra Domingues,suplente
Lisboa,MAS,Maria Sofia Vilela de Morais Pacheco,suplente
Lisboa,MAS,António Miguel Barbosa de Pinho Cabral,suplente
Lisboa,CHEGA,André Claro Amaral Ventura,efetivo
Lisboa,CHEGA,Rui Paulo Duque Sousa,efetivo
Lisboa,CHEGA,Rita Maria Cid Matias,efetivo
Lisboa,CHEGA,Pedro Manuel de Andrade Pessanha Fernandes,efetivo
Lisboa,CHEGA,Sofia de Figueiredo Seabra Diniz,efetivo
Lisboa,CHEGA,Luís Filipe Ramos Gonçalves Pereira,efetivo
Lisboa,CHEGA,Patrícia Isabel Morgado de Almeida,efetivo
Lisboa,CHEGA,Nuno Jorge Ferreira Pardal Ribeiro,efetivo
Lisboa,CHEGA,Maria João Ferreira Saldanha,efetivo
Lisboa,CHEGA,Vítor Hugo Baptista Cacito,efetivo
Lisboa,CHEGA,Patrícia Ana Pappamikail Branco de Almeida,efetivo
Lisboa,CHEGA,Francisco José O’Neill da Silva Marques,efetivo
Lisboa,CHEGA,Maria Helena Martins Campos de Assunção,efetivo
Lisboa,CHEGA,João Ferreira Lopes Aleixo,efetivo
Lisboa,CHEGA,Rogério António Pinto de Melo Moreira,efetivo
Lisboa,CHEGA,Felicidade Maria da Silva Santos Vital de Alcântara,efetivo
Lisboa,CHEGA,João Nuno Afonso Rodrigues dos Santos,efetivo
Lisboa,CHEGA,Paulo Alexandre Brito de Freitas Lopes,efetivo
Lisboa,CHEGA,Andrea Victoria Malhado Vieira Ramos Lopes Aleixo,efetivo
Lisboa,CHEGA,Renato Manuel Filipe Henriques,efetivo
Lisboa,CHEGA,Nuno Paulo de Sá Carneiro Soares Beirão,efetivo
Lisboa,CHEGA,Paula Virgínia Lima Teixeira,efetivo
Lisboa,CHEGA,José Manuel Pombinho Barreira Soares,efetivo
Lisboa,CHEGA,Luís Filipe Pereira Direitinho,efetivo
Lisboa,CHEGA,Ana Cristina Carreira Carvalho,efetivo
Lisboa,CHEGA,Fernando Manuel de Almeida Pedroso,efetivo
Lisboa,CHEGA,Pedro Miguel Guerreiro Magrinho,efetivo
Lisboa,CHEGA,Daniela Patrícia Gomes Lopes,efetivo
Lisboa,CHEGA,Manuel da Luz do Nascimento,efetivo
Lisboa,CHEGA,Pedro António Carvalho Maia Teodoro dos Santos,efetivo
Lisboa,CHEGA,Patrícia Susana Carvalho da Silva,efetivo
Lisboa,CHEGA,Ana Margarida Dias Raimundo Guerreiro,efetivo
Lisboa,CHEGA,Carlos Miguel Gonçalves Sequeira,efetivo
Lisboa,CHEGA,Cristiano Filipe Martins Conduto,efetivo
Lisboa,CHEGA,Rute Isabel Teixeira Lopes Monteiro,efetivo
Lisboa,CHEGA,João Manuel Figueiredo Duarte,efetivo
Lisboa,CHEGA,António José Moinheiro dos Reis,efetivo
Lisboa,CHEGA,Maria de Fátima Gaspar Pinto,efetivo
Lisboa,CHEGA,Aquilino José Marques Ventura,efetivo
Lisboa,CHEGA,Nelson José Morais dos Santos,efetivo
Lisboa,CHEGA,Cristina Isabel Moreira Vieira,efetivo
Lisboa,CHEGA,José Júlio da Silva Rodrigues de Almeida,efetivo
Lisboa,CHEGA,Diana Sofia Pires Monteiro Neves,efetivo
Lisboa,CHEGA,Ana Maria Marques Peres,efetivo
Lisboa,CHEGA,João Diogo Guerra Neves,efetivo
Lisboa,CHEGA,Cátia Alexandra Simões Augusto,efetivo
Lisboa,CHEGA,Cristina Maria Moreira de Figueiredo,efetivo
Lisboa,CHEGA,Nuno Miguel Soares Teixeira da Silva,efetivo
Lisboa,CHEGA,Ana Maria Regala Dias Pinto Blaufuks,suplente
Lisboa,CHEGA,Maria Romana de Carvalho Vaz Lopes,suplente
Lisboa,CHEGA,Edgar Manuel Ferreira,suplente
Lisboa,CHEGA,Sílvia Maria Ferreira Mendes,suplente
Lisboa,CHEGA,Luís Miguel Leitão Maurício,suplente
Madeira,MAS,António Vieira Grosso,efetivo
Madeira,MAS,Alexandra Cavaco Martins,efetivo
Madeira,MAS,Joana Rute Freire Rodrigues,efetivo
Madeira,MAS,Rafael José Fortuna Monteiro,efetivo
Madeira,MAS,Maria Teresa da Silva Bento Cardoso,efetivo
Madeira,MAS,Jorge Luís Franco Rocha,efetivo
Madeira,MAS,Maria José Fernandes Fortuna,suplente
Madeira,MAS,José Pedro da Silva Cerveira,suplente
Madeira,MPT,Valter Freitas Rodrigues,efetivo
Madeira,MPT,Miguel Câncio de Jesus e Silva,efetivo
Madeira,MPT,Elsa Maria Oliveira Rodrigues Serrão,efetivo
Madeira,MPT,Sónia Maria Aguiar de Freitas Camacho,efetivo
Madeira,MPT,Ricardo Jorge da Silva Camacho,efetivo
Madeira,MPT,Filipe de Jesus Borges Tavares,efetivo
Madeira,MPT,Isabel de Jesus Rodrigues de Carvalho Schmidt,suplente
Madeira,MPT,Hélder António Simões Correia,suplente
Madeira,MPT,Maria da Conceição Brazão,suplente
Madeira,JPP,Élvio Duarte Martins Sousa,efetivo
Madeira,JPP,Lina Graciela Jardim Pereira,efetivo
Madeira,JPP,Miguel Ângelo Andrade Ganança,efetivo
Madeira,JPP,Emília Patrícia Mendonça Spínola,efetivo
Madeira,JPP,Carlos José Mendes da Silva,efetivo
Madeira,JPP,Milton Marco Neto Teixeira,efetivo
Madeira,JPP,Jéssica Joana Calaça Teles,suplente
Madeira,JPP,Manuel Luís dos Reis Martins,suplente
Madeira,JPP,Duarte Nuno Serrão Barreto,suplente
Madeira,JPP,Mariusky Beatriz Ferreira Gonçalves de Spínola,suplente
Madeira,JPP,Maria Isabel Gonçalves Pereira,suplente
Madeira,ADN,Filipe Renato da Silva Rebelo,efetivo
Madeira,ADN,José Roberto Alves Araújo Jardim,efetivo
Madeira,ADN,Petra Joana Vieira Sousa,efetivo
Madeira,ADN,Sandro Clemente Macedo João,efetivo
Madeira,ADN,José Ilídio Lemos de Freitas,efetivo
Madeira,ADN,Carla Patrícia de Sousa Alvares,efetivo
Madeira,ADN,Rubina Vanessa Silva Rebelo,suplente
Madeira,ADN,Roberto Nélson dos Santos Nunes,suplente
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,Mário Sérgio Quaresma Gonçalves Marques,efetivo
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,Sara Martins Marques Santos Madruga da Costa,efetivo
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,Cláudia Patricia Homem de Gouveia Dantas,efetivo
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,João Dinis Santos Ramos,efetivo
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,Gonçalo Nuno Freitas Santos,efetivo
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,Jéssica José Ferreira Faria,efetivo
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,Francisco de Sousa Gonçalves,suplente
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,Patrícia José Fernandes Gonçalves,suplente
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,André João Teixeira Pão,suplente
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,Ana Catarina dos Santos,suplente
Madeira,PPD/PSD-CDS-PP - MADEIRA PRIMEIRO,Ricardo Nuno Alves de Freitas,suplente
Madeira,PTP,José Manuel da Mata Vieira Coelho,efetivo
Madeira,PTP,José Edgar Marques Silva,efetivo
Madeira,PTP,Elsa José da Silva Pereira Cravo da Mata,efetivo
Madeira,PTP,Pedro Leonel da Costa Gouveia,efetivo
Madeira,PTP,Raquel da Conceição Vieira Coelho,efetivo
Madeira,PTP,Carla Maria Gomes Alves,efetivo
Madeira,PTP,João Roberto Nascimento Melim,suplente
Madeira,PTP,Maria Dalila Rodrigues de Freitas Nunes,suplente
Madeira,PTP,Zita Maria de Abreu,suplente
Madeira,PTP,José Alberto Figueira de Faria,suplente
Madeira,R.I.R.,Liana Pestana dos Reis,efetivo
Madeira,R.I.R.,Roberto Paulo Ferreira Vieira,efetivo
Madeira,R.I.R.,Joana Rubina Martins Mendes,efetivo
Madeira,R.I.R.,José David de Ornelas Gonçalves,efetivo
Madeira,R.I.R.,Maria Martinha Carvalho,efetivo
Madeira,R.I.R.,Maria Ivone Carvalho,efetivo
Madeira,R.I.R.,Marco Paulo Ferreira da Silva,suplente
Madeira,R.I.R.,Maria Lúcia Fernandes Sousa Passos,suplente
Madeira,R.I.R.,Aires Miguel Abreu Carvalho,suplente
Madeira,R.I.R.,Maria Cristina Jesus Freitas,suplente
Madeira,R.I.R.,Cátia Cristina Martins Azevedo da Silva,suplente
Madeira,Ergue-te,Ana Braz da Silva Pereira Gonçalves,efetivo
Madeira,Ergue-te,António Álvaro Aguiar Araújo,efetivo
Madeira,Ergue-te,Carina de Fátima Mendonça Araújo,efetivo
Madeira,Ergue-te,José Fernando Mendes Serrão,efetivo
Madeira,Ergue-te,Fátima da Paz Nascimento de Castro,efetivo
Madeira,Ergue-te,Maria Fátima Gonçalves Mendonça Araújo,efetivo
Madeira,Ergue-te,José António de Sousa Mendonça,suplente
Madeira,Ergue-te,Helena Trindade Fernandes Dinis Ferreira,suplente
Madeira,Ergue-te,Maria Gorete Dos Santos Martins,suplente
Madeira,Ergue-te,António Ferreira Mendonça,suplente
Madeira,Ergue-te,Manuel Marques Perestrelo,suplente
Madeira,BE,Maria Luísa Lopes Alves dos Santos Marques,efetivo
Madeira,BE,Miguel Ângelo Monteiro da Silva,efetivo
Madeira,BE,Alzira Neli de Aguiar Mala Azevedo,efetivo
Madeira,BE,Paulo Sérgio Freitas Sousa,efetivo
Madeira,BE,Carina Sofia Fernandes Quintal,efetivo
Madeira,BE,Rui Manuel Ferrão Pereira,efetivo
Madeira,BE,Maria Margarida Lourenço Monteiro,suplente
Madeira,BE,José Paulino Carvalho de Ascenção,suplente
Madeira,BE,Lucinda de Jesus da Silva,suplente
Madeira,BE,José António Sousa Figueira,suplente
Madeira,BE,Maria Assunção Bacanhim da Silva,suplente
Madeira,PCP - PEV - CDU,Herlanda Maria Gouveia Amado,efetivo
Madeira,PCP - PEV - CDU,Teresa Adelaide Mesquita Ferreira,efetivo
Madeira,PCP - PEV - CDU,Marco António Marques Fernandes,efetivo
Madeira,PCP - PEV - CDU,Duarte César Vieira Martins,efetivo
Madeira,PCP - PEV - CDU,Lídia Maria Aveiro Andrade Luís,efetivo
Madeira,PCP - PEV - CDU,António Alberto Pontes Gouveia,efetivo
Madeira,PCP - PEV - CDU,António Andrade Vieira de Freitas,suplente
Madeira,PCP - PEV - CDU,Tânia Marlene Fernandes dos Reis Gonçalves,suplente
Madeira,PCP - PEV - CDU,Miguel Ângelo Figueira Luís,suplente
Madeira,PCP - PEV - CDU,Lina Beatriz Castro Barradas,suplente
Madeira,PCP - PEV - CDU,Humberto Camacho de Sousa,suplente
Madeira,IL,Duarte Paulo Brazão Gouveia,efetivo
Madeira,IL,Alícia Maria de Nóbrega Teixeira,efetivo
Madeira,IL,José Carlos Gonçalves,efetivo
Madeira,IL,Carla Chatterley de Matos,efetivo
Madeira,IL,Victor Emanuel Ornelas Gomes,efetivo
Madeira,IL,José Augusto de Sousa Martins,efetivo
Madeira,IL,Maria Helena da Costa Vieira Figueirôa Gomes,suplente
Madeira,IL,Francisco Santa Clara Gonçalves Costa,suplente
Madeira,IL,Sara Luísa da Costa Neves Jardim,suplente
Madeira,PS,Carlos João Pereira,efetivo
Madeira,PS,José Miguel Mafra lglésias,efetivo
Madeira,PS,Marta Luísa de Freitas,efetivo
Madeira,PS,Mara José Sousa Franco,efetivo
Madeira,PS,José Luís Silva Chá-Chá,efetivo
Madeira,PS,Ana Sofia Freitas Dias,efetivo
Madeira,PS,Ricardo Jorge Teixeira de Freitas,suplente
Madeira,PS,Maria lsabel de Ponte Garcês,suplente
Madeira,PS,Maria Ângela Fernandes da Silva,suplente
Madeira,PS,Urbano de Sousa Ferreira,suplente
Madeira,PS,Dorisa Maria Fernandes Aguiar,suplente
Madeira,LIVRE,José Tiago Silva Camacho,efetivo
Madeira,LIVRE,Lourdes Mendes Paiva,efetivo
Madeira,LIVRE,Paulo Ricardo Azevedo,efetivo
Madeira,LIVRE,Liliana Catarina Gomes Pereira,efetivo
Madeira,LIVRE,Francisco Tomás Franco Ferreira,efetivo
Madeira,LIVRE,Joana Raquel Bento Teixeira,efetivo
Madeira,LIVRE,Carlos Plácido de Abreu Andrade,suplente
Madeira,LIVRE,Glória Fátima França Agrela,suplente
Madeira,LIVRE,Duarte Norberto Marote de Sousa,suplente
Madeira,LIVRE,Ana Tatiana Pereira de Castro,suplente
Madeira,LIVRE,Maria Magna de Azevedo,suplente
Madeira,PPM,Paulo Alexandre Lopes De Brito,efetivo
Madeira,PPM,Carlos Francisco Freitas Rodrigues,efetivo
Madeira,PPM,Débora Filipa Vasconcelos Carvalho,efetivo
Madeira,PPM,José Jorge Vasconcelos Carvalho,efetivo
Madeira,PPM,Roberto Gil Vieira De Sousa,efetivo
Madeira,PPM,Cristina Filipa De Sousa Camacho Brito,efetivo
Madeira,PPM,Américo João Da Silva Dias,suplente
Madeira,PPM,Ester Da Luz Pereira Pestana,suplente
Madeira,PPM,Leonel Rodrigues Vieira,suplente
Madeira,PPM,Maria Anália Martins Fernandes,suplente
Madeira,PPM,Fernando Rodrigues Góis,suplente
Madeira,PAN,Joaquim José Batalha de Sousa,efetivo
Madeira,PAN,Nelson Alexandre Pereira da Rocha Almeida,efetivo
Madeira,PAN,Fabiana Sofia Nóbrega Fernandes,efetivo
Madeira,PAN,Hugo Miguel Andrade Pereira Olival,efetivo
Madeira,PAN,Válter Diogo Ornelas Ramos,efetivo
Madeira,PAN,Margarida Rosa Cardoso Silva Magalhães,efetivo
Madeira,PAN,Fernando Eduardo Cardoso Rodrigues,suplente
Madeira,PAN,Marília Gisela Ornelas Ramos,suplente
Madeira,PAN,João Carlos José Azevedo,suplente
Madeira,PAN,Maria Odete Reis Cardoso Magalhães da Silva,suplente
Madeira,CHEGA,Martinho Filipe de Jesus Gouveia,efetivo
Madeira,CHEGA,Luis Filipe de Sá Vieira,efetivo
Madeira,CHEGA,Maria Otília Ramos Sousa,efetivo
Madeira,CHEGA,Celestino Gomes Sebastião,efetivo
Madeira,CHEGA,Maria Juliana Fernandes da Silva,efetivo
Madeira,CHEGA,Júlia Iara Silva Alves Figueira,efetivo
Madeira,CHEGA,Miguel Henrique Silva Pita,suplente
Madeira,CHEGA,Zélia Maria Gouveia Lucas Namora,suplente
Madeira,CHEGA,Marco Aurélio Gonçalves Ferro,suplente
Madeira,CHEGA,Carla Filipa Gomes Pontes,suplente
Madeira,CHEGA,Luís Filipe Antunes Pereira,suplente
Portalegre,PCP - PEV - CDU,Helena Isabel Duarte Neves,efetivo
Portalegre,PCP - PEV - CDU,Manuel Maria Libério Coelho,efetivo
Portalegre,PCP - PEV - CDU,Cláudia Sofia da Luz Nunes Alvarenga,suplente
Portalegre,PCP - PEV - CDU,Pedro Nuno Rosa dos Reis,suplente
Portalegre,PS,Ricardo Miguel Furtado Pinheiro,efetivo
Portalegre,PS,Eduardo Miguel Oliveira Alves,efetivo
Portalegre,PS,Martina Pires Marcelino de Jesus,suplente
Portalegre,PS,Serenela Morgado Ventura da Luz,suplente
Portalegre,LIVRE,Francisco João Maçãs Biscainho,efetivo
Portalegre,LIVRE,Maria da Conceição Mocinha Velez,efetivo
Portalegre,LIVRE,André Moreira Tenente,suplente
Portalegre,LIVRE,Marta Janeiro Ferreira da Costa,suplente
Portalegre,R.I.R.,Américo Jerónimo Pires Saraiva Muacho,efetivo
Portalegre,R.I.R.,Maria Florinda Augusto Guelas,efetivo
Portalegre,R.I.R.,Luís Manuel Canhoto Xarepe,suplente
Portalegre,R.I.R.,Maria José Rasteiro E. Teixeira,suplente
Portalegre,Volt Portugal,Simão Sena Reis,efetivo
Portalegre,Volt Portugal,Sarah Calvo Prosperi de Arruda Gancho,efetivo
Portalegre,Volt Portugal,José Pedro Nóbrega de Madureira Salgado Rodrigues,suplente
Portalegre,Volt Portugal,Ana Cristina Horta Nunes,suplente
Portalegre,PTP,Marco Aurélio Nobre Brissos,efetivo
Portalegre,PTP,Maria Simplícia Lopes Parreira,efetivo
Portalegre,PTP,Ângela Maria Rosa Calado,suplente
Portalegre,PTP,Augusto Ventura Borges,suplente
Portalegre,MAS,Cláudia Salvado Santos,efetivo
Portalegre,MAS,Joana Filipa Ribeiro de Carvalho,efetivo
Portalegre,MAS,Pedro Miguel Canelas Pereira,suplente
Portalegre,MAS,Almor Castanheira Cancelinha,suplente
Portalegre,Ergue-te,Carla Maria Assunção de Andrade Rebelo Ribeiro,efetivo
Portalegre,Ergue-te,Paulo Ricardo Dinis,efetivo
Portalegre,Ergue-te,Elisabete Maria Nunes Escarduça,suplente
Portalegre,Ergue-te,Manuel António Bastos da Costa,suplente
Portalegre,PCTP/MRPP,António Manuel Esperto Corricas,efetivo
Portalegre,PCTP/MRPP,Rosa das Dores Sarnadinha Mértola,efetivo
Portalegre,PCTP/MRPP,António Luís Costa Morais,suplente
Portalegre,PCTP/MRPP,Carminda da Encarnação Romeira Antunes,suplente
Portalegre,CDS/PP,Bruno David Polainas Batista,efetivo
Portalegre,CDS/PP,Francisco Correia Tavares do Carmo Garcia,efetivo
Portalegre,CDS/PP,Maria Luísa Galiano Tavares Moreira,suplente
Portalegre,CDS/PP,Isabel Margarida de Abreu e Silva Correia Dias Pereira,suplente
Portalegre,MPT,Pedro Filipe Figueira Lancha,efetivo
Portalegre,MPT,Maria Gertrudes de Jesus Amaro Madeira,efetivo
Portalegre,MPT,António José Pereira Peças Dias,suplente
Portalegre,MPT,Paula Alexandra Campos Simões,suplente
Portalegre,IL,Carlos Manuel Soares Chagas Roquette,efetivo
Portalegre,IL,Helena Maria Garraio Nabais,efetivo
Portalegre,IL,João Maria Leal da Costa Malato Correia,suplente
Portalegre,IL,Irene Rodrigues Monteiro Gonçalves,suplente
Portalegre,BE,Cecília Maria Mateus Lopes Carrilho,efetivo
Portalegre,BE,José Carlos Soares,efetivo
Portalegre,BE,Ana Filipa Beirão Isidoro,suplente
Portalegre,BE,Artur Manuel Rodrigues Calado,suplente
Portalegre,CHEGA,Júlio José Pires Paixão,efetivo
Portalegre,CHEGA,Maria Teresa Seno da Silva Samarra,efetivo
Portalegre,CHEGA,Ana Sofia Ferreira Albuquerque Cavalheiro da Silva,suplente
Portalegre,CHEGA,Bruno Miguel Gaminha Borrega,suplente
Portalegre,PAN,Jorge Manuel Alcobia Pereira,efetivo
Portalegre,PAN,Telma Isabel Tavares Espírito Santo,efetivo
Portalegre,PAN,Sérgio Manuel Pascoal Neves,suplente
Portalegre,PAN,Joana Isabel Rocha Zózimo,suplente
Portalegre,PPD/PSD,João Pedro Cachiço Ribeiro Luís,efetivo
Portalegre,PPD/PSD,Luís Miguel Casqueiro Romão,efetivo
Portalegre,PPD/PSD,Paula Cristina Henriques Mota Calado,suplente
Portalegre,PPD/PSD,Maria Catarina Vieira Godinho e Santos Barreiros,suplente
Porto,PAN,Bebiana Maria Ribeiro da Cunha,efetivo
Porto,PAN,Anabela Silva de Castro,efetivo
Porto,PAN,Paulo Nuno de Carneiro Vieira de Castro,efetivo
Porto,PAN,Nuno Rodrigo Andrade Tavares Pires,efetivo
Porto,PAN,Cristina Maria Nogueira da Costa Santos,efetivo
Porto,PAN,Jorge Manuel Pereira Ribeiro,efetivo
Porto,PAN,Ana Lúcia Pedro da Cruz,efetivo
Porto,PAN,Pedro Jorge Ribeiro de Castro Teixeira,efetivo
Porto,PAN,Rodrigo Campos Reis,efetivo
Porto,PAN,Maria João Lima Costa,efetivo
Porto,PAN,João Paulo Fangueiro Alves,efetivo
Porto,PAN,Paula Alexandra Pinho da Costa,efetivo
Porto,PAN,Rui André Carvalho Vidal,efetivo
Porto,PAN,Ilda Maria Sereno Duarte Leite Assunção,efetivo
Porto,PAN,António Carlos dos Santos Lopes Vieira,efetivo
Porto,PAN,Natacha Gambini Doria Meunier,efetivo
Porto,PAN,Albano Luís Pena Lemos Pires,efetivo
Porto,PAN,Vítor Fernando Paraty Matos Ribeiro,efetivo
Porto,PAN,Elsa Maria Coelho Pinto,efetivo
Porto,PAN,Ricardo Jorge Cardoso dos Santos Couto,efetivo
Porto,PAN,Hugo Jorge Monteiro de Pinho,efetivo
Porto,PAN,Teresa Olívia Ribeiro da Silva Passos Gonçalves,efetivo
Porto,PAN,Frederico António Nunes Ferronha,efetivo
Porto,PAN,Ana Maria Costa Santos Castro Dias,efetivo
Porto,PAN,António José de Azevedo Soares,efetivo
Porto,PAN,Sónia Maria Bacelar Brochado Coutinho,efetivo
Porto,PAN,Hugo Filipe Dias Ribeiro,efetivo
Porto,PAN,Maria Elena de Castro Henriques,efetivo
Porto,PAN,Maria de Lurdes Costa Amaral Delgado,efetivo
Porto,PAN,Pedro de Araújo Farinha,efetivo
Porto,PAN,Inês Isabel Geraldes Vaz,efetivo
Porto,PAN,Joana Teixeira Dumas,efetivo
Porto,PAN,Carlos Rafael Coutinho de Sousa,efetivo
Porto,PAN,Ana Sofia da Silva Vieira,efetivo
Porto,PAN,Sara Cristina da Silva Saraiva,efetivo
Porto,PAN,Miguel Ferraz Carneiro dos Santos Costa,efetivo
Porto,PAN,João Filipe Pires Borges,efetivo
